1940986	2005-03-24	-5.141494751	-4.217941284	294.7595215
1940994	2005-03-25	-1.549133301	-5.663391113	293.538269
1941001	2005-03-26	0.349777222	-3.170608521	301.4358521
1941008	2005-03-27	2.401672363	-3.353149414	303.9407349
1941020	2005-03-28	0.924255371	-1.258804321	304.3745728
1941029	2005-03-29	2.648025513	-1.340713501	303.1545715
1941036	2005-03-30	0.799209595	-1.197113037	301.8717041
1941042	2005-03-31	-1.301193237	2.236175537	288.1487122
1941048	2005-04-01	2.008804321	0.190048218	286.6489563
1941052	2005-04-02	0.008224487	3.427764893	283.4197693
1941058	2005-04-03	2.13053894	1.616516113	281.0368652
1941065	2005-04-04	2.472244263	-2.092132568	273.4752197
1941074	2005-04-05	1.463760376	-3.40246582	278.6244202
1941083	2005-04-06	-0.004974365	-2.37739563	270.7259827
1941094	2005-04-07	-0.579284668	0.91065979	285.141449
1941102	2005-04-08	-1.180526733	-0.183563232	287.5254517
1941110	2005-04-09	1.766296387	1.148651123	290.1786804
1941128	2005-04-11	-2.261108398	-1.622711182	289.7163696
1941131	2005-04-12	-1.797454834	0.826766968	286.3956299
1941137	2005-04-13	-1.586380005	-0.483551025	283.8201599
1941141	2005-04-14	0.606658936	4.339569092	283.697937
1941147	2005-04-15	2.117477417	4.642593384	284.840271
1941154	2005-04-16	3.68397522	2.137405396	283.9459229
1941161	2005-04-17	0.725601196	1.846389771	282.2317505
1941171	2005-04-18	-4.734512329	2.459503174	285.0467529
1941177	2005-04-19	1.900863647	0.225067139	281.8517456
1941185	2005-04-20	-0.25213623	1.181915283	281.203186
1941196	2005-04-21	-2.52281189	-2.677276611	278.490387
1941208	2005-04-22	-2.290466309	-4.597808838	278.1908875
1941213	2005-04-23	2.853271484	-0.487319946	282.8414001
1941227	2005-04-24	-3.734542847	-1.129470825	288.4438782
1941238	2005-04-25	-2.710296631	-1.876937866	286.248291
1941243	2005-04-26	-2.742599487	-1.030532837	280.1082764
1941251	2005-04-27	1.204940796	4.156890869	281.4921875
1941256	2005-04-28	4.524429321	0.999465942	279.508728
1941265	2005-04-30	1.751785278	0.375152588	283.331543
1941274	2005-05-01	0.291610718	0.755508423	287.3425293
1941288	2005-05-02	2.420074463	4.461380005	302.4597778
1941295	2005-05-03	1.675079346	1.219680786	293.4796143
1941305	2005-05-04	5.100204468	-2.383514404	288.3829041
1941314	2005-05-05	4.931304932	-3.997406006	287.4249878
1941323	2005-05-06	6.148773193	-0.10017395	285.6869507
1941331	2005-05-07	2.326309204	-0.496398926	281.750061
1941340	2005-05-08	1.96307373	-0.646850586	281.6171265
1941345	2005-05-09	3.87512207	-0.536911011	280.8590393
1941347	2005-05-10	4.25112915	0.092727661	277.0425415
1941352	2005-05-11	4.793716431	-1.702835083	278.9155579
1941357	2005-05-12	2.294433594	-2.130508423	277.3753662
1941363	2005-05-13	-2.517105103	0.388824463	276.3352356
1941375	2005-05-14	-3.409545898	0.101196289	283.8778381
1941383	2005-05-15	3.906845093	-1.24067688	284.1913452
1941389	2005-05-16	3.932556152	1.250183105	289.5395508
1941395	2005-05-17	1.699676514	-2.192367554	281.7447205
1941407	2005-05-18	0.756759644	-3.674835205	284.923645
1941419	2005-05-19	-0.801467896	1.819351196	288.9945984
1941432	2005-05-20	-1.591918945	1.65145874	291.1253662
1941436	2005-05-21	-0.072555542	1.731674194	290.8692627
1941443	2005-05-22	-0.033081055	1.246551514	288.0985107
1941446	2005-05-23	2.62890625	-0.602279663	286.4553833
1941449	2005-05-24	1.903076172	-0.179367065	282.6992188
1941455	2005-05-25	2.460647583	2.123275757	288.0340271
1941460	2005-05-26	-0.476577759	2.38394165	285.4477539
1941471	2005-05-27	1.984512329	2.048614502	291.9830933
1941483	2005-05-28	-0.38092041	2.887771606	293.9494324
1941494	2005-05-29	0.813049316	-2.857788086	295.5682983
1941506	2005-05-30	4.32635498	-0.55027771	293.9433594
1941517	2005-05-31	6.439849854	-1.194076538	289.2324219
1941527	2005-06-01	4.840423584	-1.97769165	288.862793
1941539	2005-06-02	1.589660645	0.153793335	291.8533325
1941549	2005-06-03	-0.91355896	2.517929077	297.1913147
1941556	2005-06-04	5.893203735	0.722396851	287.6011353
1941559	2005-06-05	5.551864624	1.123474121	286.1028442
1941562	2005-06-06	2.948928833	-2.097137451	284.4406738
1941566	2005-06-07	5.330291748	-3.362503052	280.4846497
1941577	2005-06-08	2.287414551	-3.147521973	286.3432007
1941586	2005-06-09	1.36869812	-2.686218262	283.9336243
1941605	2005-06-10	3.918838501	-3.137893677	289.5881653
1941612	2005-06-11	4.012405396	-1.634109497	285.0462036
1941631	2005-06-12	0.861099243	0.659988403	287.363678
1941632	2005-06-13	7.371170044	2.099212646	291.8015747
1941647	2005-06-14	1.175796509	-0.815124512	293.2252808
1941657	2005-06-15	-0.177764893	-1.639923096	295.7745972
1941665	2005-06-16	2.102355957	-1.080917358	294.8874512
1941671	2005-06-17	4.66595459	-1.454711914	292.7143555
1941674	2005-06-18	3.921066284	-3.438369751	287.6124268
1941682	2005-06-19	0.81300354	-0.04347229	284.1528625
1941695	2005-06-20	-1.586853027	0.395721436	290.241272
1941702	2005-06-21	-0.341247559	2.587661743	292.2560425
1941712	2005-06-22	2.316543579	-2.006896973	290.7267456
1941731	2005-06-23	-0.042556763	0.121582031	298.2045288
1941741	2005-06-24	-1.42616272	3.117416382	299.7612915
1941758	2005-06-25	5.197723389	-0.420455933	302.4561157
1941787	2005-06-26	1.287780762	-1.339508057	291.6020813
1941791	2005-06-27	1.075668335	-2.022872925	297.1503296
1941807	2005-06-28	1.102325439	-1.624267578	294.8864136
1941812	2005-06-29	-1.265319824	-1.901733398	286.6099548
1941822	2005-06-30	-3.520950317	-0.756622314	289.7655334
1941829	2005-07-01	2.306793213	-0.437988281	287.388916
1941836	2005-07-02	2.382583618	-0.846511841	287.8191833
1941846	2005-07-03	-0.932601929	1.792678833	287.531311
1941858	2005-07-04	-1.59185791	1.356170654	290.898468
1941873	2005-07-05	4.207168579	-1.745895386	288.3796692
1941894	2005-07-06	1.40838623	1.069854736	287.5241699
1941908	2005-07-07	0.265472412	2.118515015	289.2426147
1941920	2005-07-08	-1.553482056	0.897888184	292.6239624
1941935	2005-07-09	-1.147537231	-0.855484009	293.7778931
1941948	2005-07-10	-2.953964233	-5.325042725	299.5588989
1941964	2005-07-11	-2.010940552	-2.812530518	294.9932861
1941968	2005-07-12	-1.311950684	-1.895629883	299.7295532
1941972	2005-07-13	-1.790481567	-2.021881104	288.7823181
1941981	2005-07-14	-1.396865845	-2.243179321	290.7817993
